,id,relationship_type,first_name,last_name,address_line_1,address_line_2,address_city,address_state,address_zipcode,address_lat,address_lng,gender,race,marital_status,us_citizen,phone_number,dob
54,54,3,Paul,Hartung,8417 Timothy Lane,,Oklahoma City,OK,73135,35.381694,-97.423171,1,2,Married,0,6427715596,1942-05-21
55,55,2,John,Lund,4712 Rock Creek Road,,Ardmore,OK,73401,34.182105,-97.19224500000001,1,2,Single,0,3659320756,1945-11-25
56,56,0,Jeff,Moore,1413 G Street,#STE 000001,Anchorage,AK,99501,61.2082831,-149.8952664,0,1,Separated,0,2198843822,1970-04-19
57,57,0,Diana,Ostermann,22062 Cameron Street,,Castro Valley,CA,94546,37.6887201,-122.0675144,0,3,Divorced,1,5035335175,1948-09-17
58,58,3,Edna,Martin,7002 South Bryant Avenue,,Oklahoma City,OK,73149,35.3962378,-97.45863539999999,1,4,Divorced,1,1019144758,1960-05-27
59,59,0,Hattie,Gibbs,1536 Rachaels Ridge,,Nashville,TN,37076,36.18696300000001,-86.5912759,0,4,Married,1,8914881936,1983-01-04
60,60,2,Clarence,Rivera,1990 Poplar Ridge Road,,Pasadena,MD,21122,39.130041,-76.457656,1,4,Married,1,8620416512,1953-01-20
61,61,1,Gregory,Lewis,416 Ridge Street Northwest,,Washington,DC,20001,38.906288,-77.016886,1,1,Married,0,1003034234,1973-08-23
62,62,0,Bill,Eddie,2505 Shadow Lane,,Nashville,TN,37216,36.201382,-86.701811,0,2,Separated,0,0271856326,1995-05-07
63,63,0,Tish,Nieves,201 West Montgomery Cross Road,#170,Savannah,GA,31406,31.9996137,-81.13121,1,0,Single,0,4490681081,1975-05-26
64,64,3,Arlene,Sandlan,5912 North 48th Avenue,,Glendale,AZ,85301,33.5231022,-112.162186,1,3,Divorced,1,9177077392,1960-09-20
65,65,1,Sheri,Rose,10638 Happyville Road,,Youngstown,FL,32466,30.364068,-85.45559,0,1,Married,0,1943283074,1992-05-03
66,66,3,Robert,Ochoa,4107 East 68th Avenue,APT D,Anchorage,AK,99507,61.15952599999999,-149.805708,0,4,Divorced,0,3822240852,1991-03-18
67,67,3,David,Vidal,2835 Jed Road,,Escondido,CA,92027,33.140046,-117.032721,1,3,Separated,0,3009158864,1966-05-07
68,68,0,Shawn,Kalupa,2849 Leawood Drive,,Anchorage,AK,99502,61.135811,-149.931734,0,4,Single,1,4190411207,1989-04-09
69,69,0,Elijah,Campos,8432 West 78th Circle,,Arvada,CO,80005,39.836549,-105.092974,1,4,Single,1,8811789110,1943-05-17
70,70,1,Howard,Schneeman,86 Pine Street,#3,Cambridge,MA,02139,42.3655402,-71.09778589999999,1,4,Widowed,0,8073361768,1964-02-18
71,71,0,Elizabeth,Vaughn,8446 Coors Loop,,Arvada,CO,80005,39.849403,-105.1536784,0,0,Widowed,1,7268998878,1988-03-05
72,72,1,Maria,Nelson,3408 Bellisima Place,#204,Louisville,KY,40245,38.2857023,-85.5023064,0,0,Divorced,0,1180849979,1980-02-12
73,73,0,Jerome,Hefferman,26 Garfield Street,,Bristol,VT,05443,44.135421,-73.07668699999999,0,0,Single,1,2671544625,1983-05-02
74,74,2,Mitchell,Meadows,19237 North 69th Avenue,,Glendale,AZ,85308,33.660244,-112.208048,0,2,Widowed,1,3833488490,1956-07-07
75,75,0,Sandra,Jodha,713 Millard Fuller Drive,,Montgomery,AL,36110,32.425122,-86.275774,1,0,Divorced,1,5386315715,1989-02-10
76,76,2,Michael,Hunt,5630 Silverado Way,#STE A8,Anchorage,AK,99518,61.1695128,-149.8896842,0,4,Married,0,2701084166,1984-02-23
77,77,3,Joseph,Harding,8213 Northwest 65th Place,,Oklahoma City,OK,73132,35.539071,-97.66036600000001,1,0,Single,0,6126086392,1953-02-13
78,78,1,Jason,Summers,22424 Birchwood Loop Road,,Anchorage,AK,99567,61.3972464,-149.4649636,1,0,Widowed,1,1939653430,1965-12-13
79,79,1,James,Young,23128 Donalda Avenue,,Port Charlotte,FL,33954,27.021049,-82.070155,1,1,Separated,0,9992539326,1944-03-01
80,80,1,William,Parker,3325 Dix Street Northeast,,Washington,DC,20019,38.8945796,-76.95866029999999,1,4,Single,1,5274584885,1995-09-05
81,81,3,Leta,Calcote,4024 Northwest 16th Street,,Oklahoma City,OK,73107,35.485759,-97.591189,1,4,Widowed,1,5804638642,1992-02-24
82,82,2,Charles,Hendricks,108 Springer Lane,,Yarmouth,MA,02673,41.6444001,-70.2373886,1,1,Divorced,1,2511802977,1991-01-02
83,83,3,Rick,Baird,115 Saint John Street,,Manchester,CT,06040,41.7759654,-72.5433556,1,1,Widowed,1,0264156792,1942-10-06
84,84,1,Lillian,Williams,14 Short Circle,,Conway,AR,72032,35.0045975,-92.40435640000001,0,0,Widowed,0,5107419319,1966-09-26
85,85,2,Jennifer,Brothers,5128 West Carol Avenue,,Glendale,AZ,85302,33.571654,-112.17049,1,0,Widowed,1,9832061004,1971-10-14
86,86,2,Janet,Johnson,9302 West 58th Avenue,,Arvada,CO,80002,39.8010414,-105.1016134,1,4,Separated,0,5455629969,1946-08-14
87,87,1,Eustolia,Tell,1828 East Parkshore Drive,#8,Fayetteville,AR,72703,36.1221011,-94.1343385,1,3,Widowed,0,9732702917,1970-04-24
88,88,3,Carolyn,Chancellor,269 Hugh Thomas Drive,,Panama City,FL,32404,30.147651,-85.55634099999999,1,4,Divorced,1,0675233932,1956-07-13
89,89,1,William,Grimes,435 East 5th Avenue,,Anchorage,AK,99501,61.217854,-149.875705,1,0,Married,0,3234931007,1959-03-27
90,90,2,Barbara,Voss,8820 Vaughn Road,,Montgomery,AL,36117,32.337777,-86.13765590000001,0,3,Separated,1,9360233906,1996-02-22
91,91,1,Charles,Hunt,1823 Dinger Road,,Annapolis,MD,21402,38.9846907,-76.4705276,0,3,Single,0,2527810770,1980-07-27
92,92,2,Michael,Jack,112 3rd Street Northeast,,Washington,DC,20002,38.89138,-77.002346,1,3,Divorced,1,3037709479,1947-11-10
93,93,1,Marie,Militello,5396 North Reese Avenue,,Fresno,CA,93722,36.815278,-119.864119,0,3,Divorced,1,4041174839,1998-09-15
94,94,0,Pamela,Maisey,16 Redbud Way,,Marlborough,MA,01752,42.3198245,-71.5739956,1,1,Married,0,9843634659,1978-06-16
95,95,3,David,Holcomb,15238 North 65th Avenue,,Glendale,AZ,85306,33.6223783,-112.1988149,1,0,Widowed,1,8503385628,1965-02-28
96,96,3,Richard,Vanorden,Biloxi Crossing,#3,Fayetteville,AR,72701,36.0594547,-94.1949994,0,3,Married,1,7122808066,1955-09-26
97,97,2,Angel,Hancock,4728 Rockland Trail,,Nashville,TN,37013,36.032653,-86.58542399999999,1,2,Divorced,1,0896406457,1948-08-03
98,98,3,William,Cunningham,697 Parker Street,,Manchester,CT,06042,41.80113559999999,-72.50770960000001,0,2,Single,1,8266572463,1972-02-16
99,99,3,Ronald,Rivera,219 Shana Road,,Glen Burnie,MD,21060,39.1528017,-76.60245239999999,1,4,Single,1,1240768832,1982-12-20
100,100,3,Gregorio,Jones,5144 Cattail Court,,Fayetteville,AR,72701,36.041153,-94.087419,1,2,Separated,0,2948644421,1974-01-05
101,101,3,Oscar,Torres,136 Acacia Drive,,Blue Lake,CA,95525,40.879484,-123.978726,0,2,Married,1,1959417539,1947-11-11
102,102,1,Mary,Conner,1605 Remington Road,,Edmond,OK,73034,35.7062389,-97.458961,1,1,Divorced,0,6753856415,1949-02-23
103,103,0,Jeffrey,Fruge,11 Adams Street,,Arlington,MA,02474,42.410379,-71.1468411,1,0,Single,0,8359791729,1964-01-03
104,104,1,Alison,Martinez,1635 Generals Highway,,Annapolis,MD,21401,39.0139641,-76.5724717,1,0,Divorced,1,5593938533,1977-02-04
105,105,0,Carol,Culpepper,2829 31st Street Northwest,,Washington,DC,20008,38.9273118,-77.0609791,0,4,Married,1,6466406892,1985-03-17
106,106,1,Melba,Ross,722 Oak Grove Circle,,Severna Park,MD,21146,39.069901,-76.52649699999999,0,3,Single,1,8991469560,1992-04-06
107,107,3,Diane,Jones,4000 Beth Manor Drive,,Montgomery,AL,36109,32.3653276,-86.24366189999999,1,0,Widowed,0,0338792176,1987-08-20
108,108,1,Amber,Quinones,5112 Southwest 124th Place,,Oklahoma City,OK,73173,35.343756,-97.608513,0,0,Separated,0,0428257963,1996-02-23
109,109,0,Joshua,Fitzgerald,195 Kennedy Road,,Manchester,CT,06042,41.804833,-72.49600800000002,1,3,Single,1,5642227801,1993-09-23
110,110,0,James,Webb,4 Elm Street,,Windsor,VT,05089,43.476997,-72.398925,0,4,Separated,1,0985398070,1941-02-18
111,111,1,Alison,Jones,7013 Collinswood Drive,,Nashville,TN,37221,36.051513,-86.959874,1,2,Widowed,0,3930128502,1999-02-16
112,112,1,Thomas,Harmon,4709 North Willow Avenue,,Bethany,OK,73008,35.5194368,-97.633618,1,0,Single,1,6882271826,1957-05-08
113,113,2,April,Masuda,3752 Roswell Place,,Montgomery,AL,36116,32.3272845,-86.1937995,0,1,Married,1,0150617591,1988-06-23
114,114,3,Jeffrey,Sisson,4341 Ponds Street Northeast,,Washington,DC,20019,38.9118268,-76.9391389,0,0,Married,1,5316551359,1964-09-22
115,115,0,Lidia,Olding,1245 Southwest 31st Street,,Oklahoma City,OK,73109,35.4336277,-97.5388728,1,4,Widowed,1,4332141494,1965-07-28
116,116,1,Juanita,Mancini,88 Shute Street,#1,Everett,MA,02149,42.4192568,-71.0469179,0,1,Married,1,2459598885,1963-03-16
117,117,0,Leanne,Emmert,1046 Dudley Avenue,,Louisville,KY,40204,38.2416535,-85.7188075,0,1,Married,0,6161495439,1975-11-18
118,118,2,Harold,Rempel,376 North Williams Drive,,Fayetteville,AR,72701,36.067997,-94.142563,1,4,Divorced,0,7605312584,1955-07-19
119,119,3,Shelby,Pajtas,45 Brackett Street,#611,Quincy,MA,02169,42.2519714,-70.9942731,0,1,Widowed,1,3208339552,1947-09-01
120,120,0,Armida,Ray,6241 Hudson Creek Drive,,Louisville,KY,40291,38.160127,-85.600579,0,3,Separated,0,7721709958,1944-04-13
121,121,3,Richard,Chowenhill,66 Bradford Road,,Braintree,MA,02184,42.17711,-71.010283,1,4,Single,0,8851153731,1990-04-04
122,122,3,Hal,Cook,733 East DeRenne Avenue,,Savannah,GA,31405,32.024217,-81.095602,0,2,Separated,0,5352288955,1947-01-09
123,123,2,Jon,Bailey,2147 Millhaven Drive,,Edgewater,MD,21037,38.935644,-76.562758,1,2,Married,0,2534280553,1990-07-25
124,124,0,Graig,Cope,12002 Vanherr Drive,,Louisville,KY,40299,38.191896,-85.546677,1,3,Separated,0,7424044833,2000-12-21
125,125,1,Audrey,Palmo,330 Michell Court,,Livermore,CA,94551,37.690035,-121.759468,1,0,Widowed,0,9208376645,1945-01-24
126,126,3,Alan,Keenan,190 High Street,#213C,Medford,MA,02155,42.420589,-71.1170252,0,2,Separated,1,3013061697,1940-06-16
127,127,1,Yolanda,Henry,140 West Cooper Avenue,,Aspen,CO,81611,39.1892885,-106.8243943,1,2,Single,1,2642476087,1972-12-08
128,128,3,Morris,Pettrey,6311 West Wagoner Road,,Glendale,AZ,85308,33.6521767,-112.1937629,0,3,Divorced,1,2470098387,1983-09-21
129,129,1,Gayle,Janda,3904 Martagon Circle,,Anchorage,AK,99516,61.095324,-149.809293,0,0,Divorced,1,2208824773,1987-08-09
130,130,3,James,Gallaher,80 South Main Street,#1,Randolph,MA,02368,42.15989,-71.0426524,0,1,Widowed,1,7444796375,1941-05-04
131,131,1,Ana,Miller,8121 Copper Creek Drive,,Lyndon,KY,40222,38.2497931,-85.60306159999999,1,4,Separated,1,7689639814,1944-05-14
132,132,3,Lisa,Long,10881 Northforde Drive,,Cupertino,CA,95014,37.335812,-122.023985,1,4,Married,0,2663458280,1978-11-02
133,133,0,Steven,Goodrich,595 West 54th Street,#4,Savannah,GA,31405,32.0454857,-81.1108308,0,2,Divorced,1,1595298073,1946-10-23
134,134,1,Jorge,Owens,4922 West Cholla Street,,Glendale,AZ,85304,33.5894819,-112.166303,0,0,Single,0,7971050568,1979-01-08
135,135,3,Tara,Trevino,1309 Columbia Road Northwest,,Washington,DC,20009,38.9275945,-77.0307141,1,3,Separated,1,4369347321,1971-08-11
136,136,1,Kellie,Wright,22219 Panama City Beach Parkway,,Panama City Beach,FL,32413,30.2620426,-85.96316709999999,1,0,Married,1,7308880879,1995-05-16
137,137,3,Charles,Vargas,1870 A Street,,Oroville,CA,95966,39.499763,-121.551396,0,2,Single,1,7466577162,1999-03-08
138,138,0,Shannon,Egan,2142 Colonel Way,,Odenton,MD,21113,39.106239,-76.719287,0,2,Married,0,6623635434,1966-12-07
139,139,1,Clinton,Monday,10881 Northforde Drive,,Cupertino,CA,95014,37.335812,-122.023985,0,1,Married,0,4427457697,1989-02-21
140,140,3,Carmen,Hernandez,98 Lincoln Street,,Revere,MA,02151,42.418115,-71.027503,1,4,Married,1,6376374245,1982-06-15
141,141,3,Ron,Pomerleau,8349 West Stella Way,,Glendale,AZ,85305,33.529493,-112.240632,1,1,Separated,0,9492132104,1996-04-09
142,142,1,Kyle,Maier,3808 South Smiley Circle,,Montgomery,AL,36108,32.3317172,-86.3507277,0,4,Widowed,1,8973407486,1981-01-24
143,143,3,Denis,Barlow,449 15th Street Northeast,,Washington,DC,20002,38.896241,-76.983372,1,1,Single,0,5180392961,1977-02-11
144,144,3,Rafael,Ruic,4409 Star Jasmine Court,,Bakersfield,CA,93304,35.314966,-119.027406,0,0,Divorced,0,7578821788,1977-11-05
145,145,1,Leroy,Cooper,143 Canton Court,,Goodlettsville,TN,37072,36.3184574,-86.6940838,1,2,Single,1,7298660870,1946-03-22
146,146,1,William,Robinson,1643 North Jordan Lane,,Fayetteville,AR,72703,36.083059,-94.14270499999999,0,4,Separated,1,7654952576,1972-11-18
147,147,2,Robert,Hughes,2543 The Meadows,,Montgomery,AL,36116,32.3463001,-86.2185382,0,2,Single,0,8914255695,1955-10-10
148,148,3,Melanie,Harrison,243 Kentucky Avenue,,Pasadena,MD,21122,39.09807199999999,-76.477169,1,1,Separated,1,5675332212,1968-12-14
149,149,1,Robert,Tarango,864 Main Street,,Worcester,MA,01610,42.25376019999999,-71.8157373,0,3,Widowed,0,5226656364,1982-02-09
150,150,1,Douglas,Wesner,31353 Santa Elena Way,,Union City,CA,94587,37.593981,-122.059762,1,2,Separated,0,3701439507,1983-07-11
151,151,0,Jeremiah,Mcmullen,5680 Eddins Road,,Montgomery,AL,36117,32.3767837,-86.2055239,0,1,Divorced,1,7542158697,1974-06-02
152,152,2,Norma,Kinnaman,716 Waller Road,,Brentwood,TN,37027,35.998892,-86.696529,0,4,Married,1,0235616724,1957-09-07
153,153,1,Frieda,Jones,9030 Pennington PIace,,Montgomery,AL,36117,32.31573,-86.13204600000002,0,2,Married,0,1117932608,2000-05-24
154,154,3,Stacy,Merkl,2399 East 14th Street,#29,San Leandro,CA,94577,37.7159947,-122.1460405,1,3,Widowed,1,4336314780,2000-04-25
155,155,2,Michelle,Williams,519 West 75th Avenue,#APT 000003,Anchorage,AK,99518,61.15288690000001,-149.889133,0,1,Separated,1,1652626329,1984-10-17
156,156,3,Tony,Dickhoff,11113 North Miller Avenue,,Oklahoma City,OK,73120,35.5842038,-97.5648666,0,1,Divorced,0,0238591919,1977-07-02
157,157,3,Julie,Green,715 36.1 Road,,Palisade,CO,81526,39.108376,-108.383924,1,3,Single,0,6253923762,1966-04-17
158,158,3,Eva,Whetstone,5108 Bass Place Southeast,,Washington,DC,20019,38.8858279,-76.927776,1,2,Married,0,5790620751,1981-11-08
159,159,2,Ben,Records,4012 Heritage Place Drive,,Norman,OK,73072,35.220543,-97.50166999999999,0,2,Single,0,9083525935,1963-12-11
160,160,2,Ryan,Race,3408 Taylorsville Road,#1,Louisville,KY,40205,38.2217118,-85.6571735,0,4,Single,1,7366136801,1941-08-14
161,161,2,Jami,Allen,11 Eclipse Court,,Alameda,CA,94501,37.7823187,-122.2678109,0,1,Divorced,1,1214703410,1950-04-01
162,162,0,Jane,Panek,3302 Woodland Park Drive,#APT 000001,Anchorage,AK,99517,61.190512,-149.927286,0,1,Single,1,8773936964,1944-02-24
163,163,2,Katherine,Stokes,44 Downey Drive,,Manchester,CT,06040,41.7783645,-72.5762079,1,4,Separated,1,6946074822,1954-08-16
164,164,2,Jada,Prescott,616 Bush Hill Road,,Manchester,CT,06040,41.740675,-72.542441,1,0,Separated,1,4392576159,1954-01-05
165,165,1,Jeffrey,Henderson,2032 4th Street Northwest,,Washington,DC,20001,38.9176282,-77.0178092,1,2,Widowed,0,1744333061,1964-09-14
166,166,0,James,Stanley,1211 Rock Creek Trce,,Nashville,TN,37189,36.237989,-86.800055,1,0,Single,1,4341431915,1963-02-26
167,167,3,James,Conley,5804 West Abraham Lane,,Glendale,AZ,85308,33.677824,-112.183949,1,1,Single,1,7954919819,1962-12-23
168,168,1,Daniel,Joy,527 Birch Mountain Road,,Manchester,CT,06040,41.754289,-72.47027600000001,0,0,Separated,0,9156409468,1982-02-10
169,169,0,Paige,Dustman,2186 Knollwood Drive,,Boulder,CO,80302,40.01803,-105.293944,0,3,Widowed,0,7617400024,1972-07-26
170,170,0,Robert,Solomon,7030 Cotton Blossom Lane,,Montgomery,AL,36117,32.3971726,-86.1651218,0,2,Divorced,0,2300724711,1999-04-12
171,171,0,Viola,Shearer,37 East Broad Street,,Savannah,GA,31401,32.0776278,-81.08469219999999,1,1,Divorced,1,4109083409,1976-09-11
172,172,2,Gail,Martinez,37600 Sycamore Street,,Newark,CA,94560,37.5261943,-122.0304698,1,2,Widowed,0,2103515709,1988-06-16
173,173,3,Kristi,Wilkinson,7841 North 59th Lane,#G37,Glendale,AZ,85301,33.5516587,-112.1879207,0,3,Widowed,0,4980048891,1952-05-23
174,174,2,Ann,Trahan,982 Stonington Drive,,Arnold,MD,21012,39.058091,-76.469072,1,3,Married,0,3989270665,1980-03-13
175,175,0,Dolores,Barron,420 Cove Villa Street,,Panama City Beach,FL,32407,30.1931873,-85.761876,1,4,Single,1,6758084726,1957-06-06
176,176,2,Joel,Gallagher,780 South Wilmington Avenue,#107,Fayetteville,AR,72701,36.0554923,-94.1853592,0,0,Married,1,2810278004,1981-09-15
177,177,2,Austin,Wiley,6221 West Wethersfield Road,,Glendale,AZ,85304,33.596597,-112.192735,0,2,Separated,0,9710690019,1989-09-23
178,178,3,Louise,Askew,21950 Arnold Center Road,,Carson,CA,90810,33.8272706,-118.2302826,1,4,Single,1,4098049930,1996-06-21
179,179,1,Arlene,Brown,7041 Coe Road,,Panama City,FL,32404,30.2716997,-85.5325422,1,0,Single,1,9426020539,1948-04-06
180,180,0,Muriel,Sartoris,5624 Oakes Drive,,Brentwood,TN,37027,36.03940100000001,-86.773202,0,0,Divorced,0,9069391791,1943-08-06
181,181,0,David,Lurry,3031 Montgomery Street,,Savannah,GA,31405,32.050203,-81.10771,1,2,Widowed,1,1365018719,1973-05-23
182,182,2,Kristin,Goshay,9306 Taylorsville Road,,Louisville,KY,40299,38.2093963,-85.5856142,0,0,Widowed,0,1619109360,1986-02-10
183,183,0,Megan,Davidson,17722 North 79th Avenue,#1135,Glendale,AZ,85308,33.646496,-112.2317614,1,4,Married,0,9748672912,1996-07-23
184,184,1,Tracy,Brown,147 Willow Ridge Lane,,Indian Springs Village,AL,35124,33.3575779,-86.76141199999999,1,4,Single,0,3531012786,1976-07-08
185,185,1,Michell,Lee,1939 Greenwood Street,,Savannah,GA,31404,32.065645,-81.059235,1,1,Separated,0,7596333634,1948-12-14
186,186,2,Mary,Holly,4936 Sequoia Avenue,,Dublin,CA,94568,37.711885,-121.884051,1,2,Separated,1,6505435950,1949-05-13
187,187,2,Joy,King,106 Parker Parkway,,Mexico Beach,FL,32456,29.944578,-85.402835,1,2,Married,0,2449699014,1988-10-02
